order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_1646,CUST_201,2025-03-27,Media Package,Instagram,42.38,21.58,Refunded
ORD_1647,CUST_203,2024-06-30,Media Package,Instagram,194.52,111.66,Completed
ORD_1648,CUST_666,2025-03-31,Event Ticket,LinkedIn,344.19,170.33,Completed
ORD_1649,CUST_1297,2024-05-03,Workshop,Google Search,441.11,268.55,Completed
ORD_1650,CUST_198,2024-10-25,Event Ticket,Event Walk-in,423.09,144.97,Completed
ORD_1651,CUST_207,2025-06-14,Event Ticket,Instagram,199.36,85.64,Completed
ORD_1652,CUST_508,2024-07-16,Media Package,Instagram,210.56,144.02,Cancelled
ORD_1653,CUST_1330,2024-12-11,Partner Offer,Event Walk-in,409.37,261.36,Refunded
ORD_1654,CUST_1439,2025-02-02,Workshop,Instagram,122.24,59.61,Refunded
ORD_1655,CUST_57,2024-03-08,Creative Studio,LinkedIn,284.54,157.81,Completed
ORD_1656,CUST_1044,2024-09-02,Partner Offer,Google Search,471.08,254.34,Completed
ORD_1657,CUST_1151,2025-02-17,Event Ticket,Partnership,381.31,157.36,Completed
ORD_1658,CUST_1445,2025-05-06,Workshop,Instagram,312.24,101.2,Refunded
ORD_1659,CUST_219,2024-04-11,Corporate Package,TikTok,281.04,187.54,Completed
ORD_1660,CUST_1424,2024-11-24,Partner Offer,TikTok,277.55,86.49,Completed
ORD_1661,CUST_158,2025-06-28,Media Package,TikTok,418.04,148.19,Completed
ORD_1662,CUST_1197,2024-07-24,Membership,TikTok,445.79,253.27,Completed
ORD_1663,CUST_1182,2024-07-21,Membership,LinkedIn,150.34,73.33,Completed
ORD_1664,CUST_887,2025-02-17,Creative Studio,Partnership,73.17,44.1,Completed
ORD_1665,CUST_822,2024-01-25,Media Package,Instagram,67.44,28.61,Completed
ORD_1666,CUST_906,2025-05-10,Media Package,Instagram,395.71,138.35,Completed
ORD_1667,CUST_459,2024-10-21,Workshop,Partnership,196.87,71.3,Completed
ORD_1668,CUST_856,2025-06-24,Corporate Package,Event Walk-in,212.01,101.65,Completed
ORD_1669,CUST_918,2024-04-01,Creative Studio,Event Walk-in,85.43,37.17,Completed
ORD_1670,CUST_805,2024-06-26,Media Package,Instagram,119.93,78.78,Completed
ORD_1671,CUST_185,2024-01-29,Event Ticket,Instagram,264.19,177.4,Completed
ORD_1672,CUST_1455,2024-07-11,Creative Studio,Event Walk-in,421.26,257.66,Completed
ORD_1673,CUST_760,2025-03-20,Workshop,Google Search,290.29,143.41,Completed
ORD_1674,CUST_1340,2024-07-01,Media Package,TikTok,492.65,206.3,Completed
ORD_1675,CUST_460,2024-02-15,Partner Offer,Event Walk-in,178.8,116.87,Completed
ORD_1676,CUST_1043,2024-07-09,Corporate Package,Instagram,188.31,101.29,Completed
ORD_1677,CUST_879,2024-03-15,Media Package,Event Walk-in,459.77,155.3,Completed
ORD_1678,CUST_811,2024-01-16,Event Ticket,Event Walk-in,305.54,116.29,Completed
ORD_1679,CUST_873,2024-04-29,Partner Offer,Event Walk-in,219.36,68.48,Completed
ORD_1680,CUST_597,2024-09-03,Media Package,Partnership,448.23,192.27,Refunded
ORD_1681,CUST_371,2024-12-04,Partner Offer,TikTok,480.24,145.38,Cancelled
ORD_1682,CUST_224,2024-08-21,Creative Studio,Event Walk-in,241.03,83.97,Completed
ORD_1683,CUST_1206,2024-02-15,Event Ticket,Instagram,464.85,209.72,Completed
ORD_1684,CUST_1113,2024-09-21,Corporate Package,TikTok,61.28,22.71,Completed
ORD_1685,CUST_1200,2024-11-13,Membership,TikTok,141.65,62.26,Refunded
ORD_1686,CUST_1313,2024-10-06,Creative Studio,Referral,183.62,82.69,Completed
ORD_1687,CUST_127,2025-02-27,Creative Studio,TikTok,146.64,95.76,Completed
ORD_1688,CUST_1096,2024-07-13,Workshop,Instagram,170.44,84.35,Completed
ORD_1689,CUST_962,2024-01-11,Media Package,Partnership,468.56,216.86,Completed
ORD_1690,CUST_1044,2025-04-04,Event Ticket,Google Search,378.91,138.98,Completed
ORD_1691,CUST_586,2024-03-13,Media Package,Event Walk-in,62.01,26.29,Completed
ORD_1692,CUST_70,2025-05-15,Event Ticket,TikTok,263.09,82.2,Completed
ORD_1693,CUST_310,2024-06-20,Partner Offer,Referral,268.38,146.47,Completed
ORD_1694,CUST_1033,2025-02-11,Membership,Instagram,263.07,92.69,Completed
ORD_1695,CUST_560,2024-09-24,Event Ticket,Instagram,326.85,150.93,Completed
ORD_1696,CUST_200,2024-07-25,Partner Offer,Event Walk-in,226.7,75.24,Completed
ORD_1697,CUST_1109,2025-05-24,Membership,Google Search,24.04,16.18,Completed
ORD_1698,CUST_1258,2024-02-06,Media Package,Instagram,110.82,71.69,Completed
ORD_1699,CUST_525,2024-08-22,Event Ticket,LinkedIn,236.78,158.79,Completed
ORD_1700,CUST_367,2024-03-26,Workshop,TikTok,202.14,100.7,Completed
ORD_1701,CUST_1474,2024-09-04,Creative Studio,Instagram,128.52,73.64,Completed
ORD_1702,CUST_893,2024-05-26,Creative Studio,Instagram,324.47,138.31,Completed
ORD_1703,CUST_780,2025-05-30,Workshop,Google Search,488.56,204.99,Completed
ORD_1704,CUST_575,2024-08-03,Media Package,Event Walk-in,494.08,283.05,Completed
ORD_1705,CUST_811,2024-01-15,Partner Offer,Event Walk-in,53.89,32.03,Completed
ORD_1706,CUST_664,2024-09-13,Partner Offer,LinkedIn,477.68,202.06,Completed
ORD_1707,CUST_341,2024-07-24,Partner Offer,Event Walk-in,394.65,219.14,Completed
ORD_1708,CUST_182,2025-01-24,Event Ticket,Partnership,255.0,89.95,Completed
ORD_1709,CUST_479,2024-03-06,Membership,LinkedIn,239.25,148.1,Completed
ORD_1710,CUST_815,2024-12-09,Media Package,Referral,126.69,76.34,Completed
ORD_1711,CUST_1483,2025-03-27,Event Ticket,Google Search,192.17,105.06,Completed
ORD_1712,CUST_915,2025-06-25,Membership,Event Walk-in,470.31,303.71,Completed
ORD_1713,CUST_231,2024-11-21,Event Ticket,TikTok,468.84,197.41,Completed
ORD_1714,CUST_659,2025-02-23,Media Package,LinkedIn,385.75,211.27,Completed
ORD_1715,CUST_1275,2024-06-22,Media Package,Instagram,353.35,137.6,Completed
ORD_1716,CUST_279,2024-02-09,Event Ticket,Event Walk-in,194.38,66.31,Completed
ORD_1717,CUST_547,2024-08-27,Event Ticket,Partnership,466.2,161.76,Completed
ORD_1718,CUST_1023,2024-02-29,Workshop,Instagram,377.28,193.84,Completed
ORD_1719,CUST_871,2024-05-02,Corporate Package,TikTok,343.34,178.31,Completed
ORD_1720,CUST_146,2024-02-06,Media Package,LinkedIn,182.61,96.27,Completed
ORD_1721,CUST_220,2025-05-02,Partner Offer,Google Search,364.42,225.1,Completed
ORD_1722,CUST_327,2024-10-16,Media Package,Referral,69.75,21.74,Completed
ORD_1723,CUST_1350,2024-08-31,Media Package,Instagram,104.4,47.5,Completed
ORD_1724,CUST_505,2024-12-19,Partner Offer,Instagram,381.28,182.96,Completed
ORD_1725,CUST_1456,2025-05-05,Partner Offer,Referral,482.74,287.35,Completed
ORD_1726,CUST_597,2025-01-03,Membership,Partnership,471.68,324.1,Completed
ORD_1727,CUST_1050,2024-06-27,Partner Offer,TikTok,219.87,80.91,Completed
ORD_1728,CUST_1408,2024-09-20,Corporate Package,Instagram,364.95,132.7,Completed
ORD_1729,CUST_237,2024-01-22,Creative Studio,Instagram,45.32,21.66,Completed
ORD_1730,CUST_578,2024-02-13,Media Package,Partnership,264.92,179.99,Completed
ORD_1731,CUST_250,2024-08-20,Partner Offer,Event Walk-in,311.07,176.75,Completed
ORD_1732,CUST_683,2024-12-27,Membership,Instagram,449.56,183.46,Completed
ORD_1733,CUST_1188,2025-03-03,Media Package,Instagram,485.47,176.88,Completed
ORD_1734,CUST_294,2025-02-01,Media Package,Instagram,427.43,275.36,Completed
ORD_1735,CUST_572,2025-02-12,Event Ticket,Instagram,486.02,258.25,Completed
ORD_1736,CUST_433,2024-09-08,Membership,Instagram,68.41,31.89,Completed
ORD_1737,CUST_334,2024-07-18,Partner Offer,LinkedIn,101.67,39.81,Completed
ORD_1738,CUST_891,2025-01-07,Partner Offer,Event Walk-in,470.25,291.72,Completed
ORD_1739,CUST_883,2025-02-22,Creative Studio,Instagram,161.25,109.0,Completed
ORD_1740,CUST_1470,2025-02-06,Event Ticket,Instagram,496.84,312.42,Completed
ORD_1741,CUST_1250,2025-04-08,Creative Studio,LinkedIn,474.26,305.18,Completed
ORD_1742,CUST_941,2025-02-26,Event Ticket,Instagram,440.02,267.82,Completed
ORD_1743,CUST_589,2024-06-09,Media Package,Event Walk-in,20.81,9.32,Refunded
ORD_1744,CUST_42,2025-03-18,Membership,LinkedIn,79.75,37.04,Completed
ORD_1745,CUST_810,2024-07-30,Creative Studio,Event Walk-in,266.16,159.55,Completed
ORD_1746,CUST_1448,2024-10-06,Partner Offer,Google Search,91.23,50.51,Completed
ORD_1747,CUST_1234,2024-06-08,Media Package,Referral,161.85,53.45,Completed
ORD_1748,CUST_589,2024-07-21,Event Ticket,Event Walk-in,209.32,105.97,Completed
ORD_1749,CUST_520,2024-09-08,Corporate Package,Partnership,464.94,148.35,Completed
ORD_1750,CUST_1078,2025-05-13,Creative Studio,Event Walk-in,126.73,66.17,Refunded
ORD_1751,CUST_1198,2025-06-27,Workshop,LinkedIn,310.22,153.42,Refunded
ORD_1752,CUST_117,2024-04-09,Workshop,Instagram,310.15,200.13,Completed
ORD_1753,CUST_174,2024-01-09,Partner Offer,TikTok,399.71,201.8,Refunded
ORD_1754,CUST_579,2024-12-05,Corporate Package,TikTok,148.62,81.02,Completed
ORD_1755,CUST_883,2024-12-31,Membership,Instagram,124.85,68.64,Completed
ORD_1756,CUST_841,2024-08-06,Creative Studio,TikTok,221.17,99.26,Completed
ORD_1757,CUST_1016,2024-11-19,Media Package,Event Walk-in,255.75,108.21,Completed
ORD_1758,CUST_149,2025-05-01,Creative Studio,TikTok,358.62,201.78,Completed
ORD_1759,CUST_766,2024-11-06,Event Ticket,Instagram,122.93,50.26,Completed
ORD_1760,CUST_1021,2024-06-04,Event Ticket,TikTok,459.94,215.7,Completed
ORD_1761,CUST_530,2025-02-23,Event Ticket,LinkedIn,114.47,66.38,Completed
ORD_1762,CUST_1490,2025-04-25,Media Package,Event Walk-in,417.76,276.74,Completed
ORD_1763,CUST_1440,2024-09-12,Partner Offer,Instagram,482.82,322.76,Completed
ORD_1764,CUST_529,2024-05-30,Partner Offer,Instagram,405.63,245.89,Completed
ORD_1765,CUST_1498,2024-02-10,Event Ticket,TikTok,329.92,185.34,Completed
ORD_1766,CUST_784,2025-01-23,Media Package,TikTok,383.86,211.88,Completed
ORD_1767,CUST_180,2025-01-06,Partner Offer,Event Walk-in,462.57,147.97,Completed
ORD_1768,CUST_1124,2024-07-05,Creative Studio,Event Walk-in,27.33,8.2,Completed
ORD_1769,CUST_752,2025-05-18,Partner Offer,Event Walk-in,210.76,91.03,Completed
ORD_1770,CUST_634,2024-12-13,Partner Offer,Event Walk-in,217.75,146.74,Refunded
ORD_1771,CUST_575,2024-03-11,Event Ticket,Event Walk-in,172.13,70.1,Completed
ORD_1772,CUST_290,2025-02-07,Partner Offer,Event Walk-in,323.6,204.1,Completed
ORD_1773,CUST_780,2024-07-20,Partner Offer,Google Search,456.62,239.77,Completed
ORD_1774,CUST_1389,2024-03-26,Creative Studio,Event Walk-in,161.46,59.63,Cancelled
ORD_1775,CUST_201,2025-05-21,Event Ticket,Instagram,490.6,157.32,Refunded
ORD_1776,CUST_324,2025-03-03,Partner Offer,Referral,286.83,87.64,Completed
ORD_1777,CUST_377,2024-09-15,Membership,Instagram,138.56,59.21,Completed
ORD_1778,CUST_866,2025-06-16,Partner Offer,Google Search,127.54,58.28,Completed
ORD_1779,CUST_477,2024-11-22,Partner Offer,Instagram,154.22,86.32,Completed
ORD_1780,CUST_1481,2024-09-01,Media Package,TikTok,357.17,237.5,Completed
ORD_1781,CUST_1161,2025-03-19,Creative Studio,Event Walk-in,342.09,120.79,Completed
ORD_1782,CUST_219,2025-04-14,Media Package,TikTok,277.31,124.99,Completed
ORD_1783,CUST_1198,2024-02-02,Event Ticket,LinkedIn,98.51,41.92,Cancelled
ORD_1784,CUST_133,2024-01-11,Workshop,Instagram,184.14,71.44,Completed
ORD_1785,CUST_1199,2025-01-24,Membership,Instagram,137.17,41.64,Completed
ORD_1786,CUST_714,2025-02-01,Event Ticket,Partnership,214.81,69.86,Completed
ORD_1787,CUST_534,2025-01-19,Creative Studio,Event Walk-in,372.34,159.06,Completed
ORD_1788,CUST_1049,2025-03-10,Creative Studio,TikTok,107.95,42.26,Completed
ORD_1789,CUST_1239,2024-12-20,Media Package,Partnership,53.59,26.9,Completed
ORD_1790,CUST_617,2025-05-15,Membership,Google Search,114.86,73.63,Completed
ORD_1791,CUST_1133,2025-04-05,Partner Offer,Instagram,45.95,30.4,Completed
ORD_1792,CUST_298,2024-11-22,Corporate Package,Instagram,404.17,188.58,Refunded
ORD_1793,CUST_1409,2024-01-24,Workshop,Instagram,274.31,112.39,Completed
ORD_1794,CUST_874,2024-04-19,Membership,TikTok,56.4,18.13,Completed
ORD_1795,CUST_1234,2024-03-07,Event Ticket,Referral,301.19,111.66,Completed
ORD_1796,CUST_346,2024-03-30,Corporate Package,TikTok,359.38,138.31,Completed
ORD_1797,CUST_344,2024-01-14,Workshop,Instagram,134.59,54.74,Completed
ORD_1798,CUST_803,2024-03-13,Event Ticket,LinkedIn,406.88,261.66,Completed
ORD_1799,CUST_313,2025-04-16,Media Package,Instagram,285.97,163.84,Completed
ORD_1800,CUST_812,2024-04-18,Media Package,Instagram,313.2,110.94,Completed
ORD_1801,CUST_640,2024-05-22,Membership,Event Walk-in,316.3,158.75,Completed
ORD_1802,CUST_193,2024-03-24,Membership,LinkedIn,60.88,26.82,Completed
ORD_1803,CUST_783,2024-04-03,Event Ticket,LinkedIn,420.84,248.97,Completed
ORD_1804,CUST_531,2024-08-26,Membership,Instagram,255.23,137.71,Completed
ORD_1805,CUST_837,2025-01-31,Creative Studio,LinkedIn,197.36,78.37,Completed
ORD_1806,CUST_310,2025-05-02,Workshop,Referral,234.42,104.3,Completed
ORD_1807,CUST_1403,2025-05-22,Media Package,Instagram,376.87,123.63,Completed
ORD_1808,CUST_842,2024-10-21,Workshop,TikTok,118.1,73.85,Completed
ORD_1809,CUST_1414,2024-03-03,Creative Studio,Event Walk-in,95.1,64.35,Completed
ORD_1810,CUST_855,2024-03-22,Event Ticket,Instagram,115.49,73.17,Completed
ORD_1811,CUST_1260,2024-05-27,Corporate Package,Event Walk-in,243.53,96.49,Completed
ORD_1812,CUST_825,2024-07-12,Media Package,Partnership,166.82,112.28,Completed
ORD_1813,CUST_214,2024-03-18,Membership,TikTok,420.82,264.08,Completed
ORD_1814,CUST_1166,2024-08-21,Event Ticket,Instagram,145.32,89.31,Completed
ORD_1815,CUST_1382,2024-10-30,Media Package,Event Walk-in,133.97,50.84,Completed
ORD_1816,CUST_695,2024-10-19,Membership,Instagram,460.2,271.3,Completed
ORD_1817,CUST_968,2024-12-19,Workshop,Instagram,136.41,41.57,Completed
ORD_1818,CUST_1199,2024-09-14,Membership,Instagram,471.82,264.95,Completed
ORD_1819,CUST_1033,2024-03-04,Event Ticket,Instagram,212.6,73.98,Completed
ORD_1820,CUST_1353,2024-03-02,Media Package,Event Walk-in,446.56,259.8,Completed
ORD_1821,CUST_972,2024-03-22,Media Package,Referral,263.17,171.4,Refunded
ORD_1822,CUST_922,2025-04-01,Event Ticket,Instagram,376.84,240.28,Completed
ORD_1823,CUST_236,2024-03-31,Creative Studio,Instagram,76.18,46.47,Completed
ORD_1824,CUST_199,2025-01-05,Media Package,Instagram,399.05,196.87,Completed
ORD_1825,CUST_1271,2024-03-08,Media Package,Event Walk-in,183.67,100.9,Completed
ORD_1826,CUST_209,2024-11-22,Media Package,LinkedIn,214.72,65.81,Completed
ORD_1827,CUST_319,2025-05-06,Creative Studio,TikTok,175.52,116.84,Completed
ORD_1828,CUST_1205,2025-05-15,Creative Studio,TikTok,62.7,33.13,Cancelled
ORD_1829,CUST_1354,2024-07-13,Membership,Instagram,403.03,211.79,Completed
ORD_1830,CUST_676,2024-12-27,Creative Studio,LinkedIn,23.47,15.89,Refunded
ORD_1831,CUST_1460,2024-11-28,Partner Offer,Event Walk-in,45.86,20.83,Completed
ORD_1832,CUST_1318,2025-02-16,Media Package,LinkedIn,250.87,150.7,Refunded
ORD_1833,CUST_780,2025-04-08,Event Ticket,Google Search,312.55,216.16,Completed
ORD_1834,CUST_1340,2025-01-29,Creative Studio,TikTok,232.99,111.5,Completed
ORD_1835,CUST_951,2024-05-22,Workshop,Instagram,397.61,225.61,Completed
ORD_1836,CUST_396,2024-06-01,Creative Studio,Instagram,374.25,158.63,Completed
ORD_1837,CUST_397,2024-06-25,Event Ticket,Instagram,410.97,274.92,Refunded
ORD_1838,CUST_1,2024-08-10,Event Ticket,Instagram,364.93,228.04,Completed
ORD_1839,CUST_914,2024-06-02,Membership,Event Walk-in,68.59,31.28,Completed
ORD_1840,CUST_1482,2025-05-24,Creative Studio,TikTok,406.23,172.43,Completed
ORD_1841,CUST_185,2024-10-11,Membership,Instagram,487.86,235.62,Completed
ORD_1842,CUST_751,2025-05-26,Creative Studio,TikTok,286.74,189.35,Refunded
ORD_1843,CUST_1069,2024-06-12,Media Package,Google Search,154.6,88.63,Completed
ORD_1844,CUST_469,2024-12-27,Partner Offer,LinkedIn,387.54,213.91,Completed
ORD_1845,CUST_967,2024-11-27,Media Package,Instagram,359.94,217.07,Completed
ORD_1846,CUST_1242,2024-05-24,Membership,Partnership,477.4,152.48,Refunded
ORD_1847,CUST_274,2024-08-09,Creative Studio,Partnership,180.66,116.7,Completed
ORD_1848,CUST_1061,2024-11-11,Media Package,TikTok,189.47,78.87,Completed
ORD_1849,CUST_800,2024-11-14,Media Package,Event Walk-in,497.56,149.92,Completed
ORD_1850,CUST_407,2024-05-04,Media Package,Partnership,337.32,110.15,Completed
ORD_1851,CUST_413,2024-12-15,Media Package,TikTok,149.39,62.08,Completed
ORD_1852,CUST_929,2024-05-11,Creative Studio,Event Walk-in,85.4,46.55,Cancelled
ORD_1853,CUST_443,2024-03-05,Event Ticket,Instagram,446.51,259.49,Completed
ORD_1854,CUST_295,2024-09-09,Membership,Partnership,123.81,59.21,Completed
ORD_1855,CUST_16,2024-08-27,Partner Offer,TikTok,180.47,65.98,Refunded
ORD_1856,CUST_945,2025-05-02,Workshop,Event Walk-in,466.31,148.0,Completed
ORD_1857,CUST_477,2024-12-05,Media Package,Instagram,251.85,162.56,Refunded
ORD_1858,CUST_938,2024-11-25,Workshop,TikTok,315.04,203.88,Completed
ORD_1859,CUST_303,2024-08-22,Media Package,Instagram,402.94,196.62,Completed
ORD_1860,CUST_605,2024-09-12,Media Package,Instagram,283.62,166.81,Completed
ORD_1861,CUST_130,2024-01-20,Creative Studio,LinkedIn,263.71,134.63,Refunded
ORD_1862,CUST_1135,2025-01-28,Workshop,Instagram,396.22,139.35,Completed
ORD_1863,CUST_102,2024-03-24,Media Package,Instagram,487.86,278.83,Completed
ORD_1864,CUST_6,2024-09-29,Event Ticket,Instagram,42.77,14.16,Completed
ORD_1865,CUST_1311,2024-07-16,Workshop,Instagram,62.82,36.95,Completed
ORD_1866,CUST_35,2024-05-26,Creative Studio,Instagram,221.76,101.76,Completed
ORD_1867,CUST_1242,2025-04-30,Membership,Partnership,302.25,115.67,Completed
ORD_1868,CUST_1149,2024-12-01,Creative Studio,Instagram,47.9,25.34,Completed
ORD_1869,CUST_989,2024-05-29,Workshop,Instagram,302.76,176.75,Cancelled
ORD_1870,CUST_647,2025-05-11,Partner Offer,LinkedIn,219.87,67.91,Completed
ORD_1871,CUST_512,2024-07-23,Workshop,Event Walk-in,79.34,52.38,Completed
ORD_1872,CUST_642,2024-05-03,Membership,Referral,107.62,41.04,Completed
ORD_1873,CUST_522,2024-07-18,Media Package,Instagram,371.56,250.31,Completed
ORD_1874,CUST_463,2024-09-11,Workshop,Partnership,312.45,194.17,Completed
ORD_1875,CUST_198,2024-01-12,Membership,Event Walk-in,279.36,146.71,Completed
ORD_1876,CUST_483,2024-10-30,Event Ticket,Google Search,446.19,298.83,Completed
ORD_1877,CUST_1273,2025-03-07,Event Ticket,TikTok,51.48,24.85,Completed
ORD_1878,CUST_1168,2024-05-31,Creative Studio,LinkedIn,183.99,65.36,Completed
ORD_1879,CUST_840,2024-06-09,Media Package,Instagram,475.74,280.39,Completed
ORD_1880,CUST_170,2024-04-20,Partner Offer,TikTok,119.66,44.18,Completed
ORD_1881,CUST_64,2024-07-21,Media Package,Partnership,66.55,32.72,Completed
ORD_1882,CUST_441,2024-06-15,Media Package,LinkedIn,93.77,41.43,Completed
ORD_1883,CUST_565,2024-01-18,Event Ticket,Instagram,85.62,56.44,Refunded
ORD_1884,CUST_425,2025-05-03,Creative Studio,Event Walk-in,186.88,60.5,Completed
ORD_1885,CUST_541,2025-01-19,Media Package,TikTok,34.59,20.88,Completed
ORD_1886,CUST_1357,2024-11-27,Creative Studio,Instagram,141.02,42.88,Completed
ORD_1887,CUST_1001,2024-02-05,Media Package,Instagram,360.6,206.03,Completed
ORD_1888,CUST_378,2024-02-10,Corporate Package,Partnership,35.97,21.27,Completed
ORD_1889,CUST_709,2024-05-15,Media Package,Instagram,421.66,172.99,Refunded
ORD_1890,CUST_730,2024-05-23,Event Ticket,Event Walk-in,144.01,60.17,Completed
ORD_1891,CUST_412,2024-08-28,Event Ticket,Event Walk-in,100.29,40.88,Completed
ORD_1892,CUST_1434,2024-12-31,Creative Studio,Google Search,111.64,47.59,Completed
ORD_1893,CUST_1444,2024-03-12,Media Package,Instagram,401.16,260.33,Completed
ORD_1894,CUST_909,2025-06-21,Creative Studio,LinkedIn,499.21,343.16,Completed
ORD_1895,CUST_217,2024-06-07,Media Package,TikTok,246.64,96.39,Completed
ORD_1896,CUST_304,2024-07-31,Creative Studio,Google Search,58.94,31.29,Completed
ORD_1897,CUST_1475,2024-09-24,Membership,LinkedIn,64.62,45.1,Completed
ORD_1898,CUST_680,2024-01-25,Event Ticket,TikTok,481.84,322.73,Completed
ORD_1899,CUST_165,2024-08-18,Media Package,TikTok,42.34,28.25,Completed
ORD_1900,CUST_1375,2024-08-26,Partner Offer,TikTok,108.43,37.84,Cancelled
ORD_1901,CUST_1431,2024-05-20,Media Package,Instagram,90.43,30.27,Completed
ORD_1902,CUST_1070,2025-02-09,Event Ticket,TikTok,261.38,118.56,Completed
ORD_1903,CUST_506,2025-05-19,Event Ticket,Event Walk-in,235.67,85.35,Completed
ORD_1904,CUST_283,2025-02-28,Media Package,Google Search,164.96,78.75,Completed
ORD_1905,CUST_715,2024-02-06,Membership,Event Walk-in,386.0,131.98,Completed
ORD_1906,CUST_174,2024-01-08,Creative Studio,TikTok,306.48,178.94,Completed
ORD_1907,CUST_237,2025-01-11,Media Package,Instagram,108.07,39.14,Completed
ORD_1908,CUST_1143,2025-02-10,Membership,Event Walk-in,481.0,145.51,Completed
ORD_1909,CUST_203,2024-10-15,Membership,Instagram,438.85,154.67,Completed
ORD_1910,CUST_863,2025-02-01,Event Ticket,Instagram,448.39,167.8,Completed
ORD_1911,CUST_371,2024-09-19,Creative Studio,TikTok,285.15,140.01,Completed
ORD_1912,CUST_1162,2024-09-23,Creative Studio,LinkedIn,485.74,236.82,Completed
ORD_1913,CUST_686,2025-04-07,Event Ticket,TikTok,478.72,233.77,Completed
ORD_1914,CUST_426,2025-06-08,Workshop,Event Walk-in,27.35,14.54,Completed
ORD_1915,CUST_1044,2024-04-25,Event Ticket,Google Search,229.64,125.28,Completed
ORD_1916,CUST_1193,2024-07-29,Membership,Instagram,325.35,210.86,Completed
ORD_1917,CUST_1364,2024-11-01,Corporate Package,Event Walk-in,260.76,178.67,Completed
